,F7,Fp1,Fp2,F8,F3,Fz,F4,C3,Cz,P8,P7,Pz,P4,T3,P3,O1,O2,C4,T4,A2,IMPEDANCE,BATTERY,FRAME
465,119547904.0,4269780992.0,4099610624.0,257771520.0,316065792.0,203419648.0,212068352.0,170131456.0,378966016.0,10651648.0,90748928.0,94437376.0,200620032.0,106438656.0,153001984.0,38627328.0,35731456.0,208820224.0,198658048.0,4264464384.0,17.0,106.0,465.0
466,129243136.0,4281899008.0,4110813184.0,264560640.0,324487168.0,211134464.0,223956992.0,179992576.0,382492672.0,21057536.0,99401728.0,93216768.0,206288896.0,115044352.0,161036288.0,45834240.0,43628544.0,190973952.0,210579456.0,4276019200.0,17.0,106.0,466.0
467,131813376.0,4287356928.0,4116082688.0,267698176.0,328476672.0,212230144.0,229621760.0,184424448.0,372584448.0,25163776.0,101074944.0,73353216.0,200605696.0,116731904.0,163020800.0,44732416.0,45852672.0,155621376.0,216483840.0,4280420352.0,17.0,106.0,467.0
468,122152960.0,4275288064.0,4104914944.0,260945920.0,320077824.0,204566528.0,217821184.0,174600192.0,369094656.0,14804992.0,92436480.0,74588160.0,194975744.0,108156928.0,154986496.0,37545984.0,37949440.0,173520896.0,204597248.0,4268910592.0,17.0,106.0,468.0
469,119592960.0,4269873152.0,4099715072.0,257839104.0,316084224.0,203491328.0,212226048.0,170186752.0,378974208.0,10715136.0,90759168.0,94414848.0,200656896.0,106483712.0,153008128.0,38639616.0,35735552.0,208893952.0,198725632.0,4264519680.0,17.0,106.0,469.0
470,129273856.0,4281970688.0,4110866432.0,264665088.0,324489216.0,211191808.0,224112640.0,180051968.0,382504960.0,21108736.0,99422208.0,93200384.0,206338048.0,115073024.0,161071104.0,45864960.0,43651072.0,191102976.0,210649088.0,4276047872.0,17.0,106.0,470.0
471,131837952.0,4287408128.0,4116125696.0,267773952.0,328456192.0,212260864.0,229765120.0,184467456.0,372611072.0,25204736.0,101111808.0,73390080.0,200679424.0,116744192.0,163063808.0,44806144.0,45862912.0,155768832.0,216537088.0,4280442880.0,17.0,106.0,471.0
472,122120192.0,4275279872.0,4104953856.0,260941824.0,319993856.0,204529664.0,217901056.0,174577664.0,369074176.0,14768128.0,92454912.0,74627072.0,194977792.0,108128256.0,154992640.0,37586944.0,37924864.0,173654016.0,204582912.0,4268873728.0,17.0,106.0,472.0
473,119578624.0,4269846528.0,4099731456.0,257806336.0,315973632.0,203446272.0,212297728.0,170149888.0,378945536.0,10659840.0,90759168.0,94464000.0,200652800.0,106436608.0,153010176.0,38553600.0,35706880.0,208977920.0,198692864.0,4264495104.0,17.0,106.0,473.0
474,129241088.0,4281911296.0,4110860288.0,264585216.0,324339712.0,211130368.0,224124928.0,179990528.0,382457856.0,21032960.0,99377152.0,93235200.0,206299136.0,114997248.0,161030144.0,45703168.0,43595776.0,191135744.0,210571264.0,4276008960.0,17.0,106.0,474.0
475,131772416.0,4287344640.0,4116072448.0,267689984.0,328298496.0,212209664.0,229756928.0,184412160.0,372555776.0,25118720.0,101070848.0,73392128.0,200601600.0,116670464.0,163016704.0,44662784.0,45793280.0,155799552.0,216436736.0,4280387584.0,17.0,106.0,475.0
476,122101760.0,4275267584.0,4104912896.0,260915200.0,319897600.0,204500992.0,217933824.0,174573568.0,369065984.0,14727168.0,92436480.0,74625024.0,194953216.0,108105728.0,154994688.0,37470208.0,37902336.0,173672448.0,204529664.0,4268859392.0,17.0,106.0,476.0
477,119609344.0,4269887488.0,4099756032.0,257802240.0,315934720.0,203452416.0,212375552.0,170194944.0,379000832.0,10653696.0,90810368.0,94466048.0,200677376.0,106471424.0,153065472.0,38623232.0,35737600.0,208988160.0,198678528.0,4264505344.0,17.0,106.0,477.0
478,129325056.0,4282023936.0,4110938112.0,264652800.0,324390912.0,211191808.0,224296960.0,180107264.0,382554112.0,21075968.0,99495936.0,93261824.0,206372864.0,115089408.0,161150976.0,45873152.0,43651072.0,191205376.0,210636800.0,4276068352.0,17.0,106.0,478.0
479,131852288.0,4287444992.0,4116142080.0,267763712.0,328347648.0,212262912.0,229931008.0,184530944.0,372627456.0,25169920.0,101167104.0,73416704.0,200677376.0,116754432.0,163119104.0,44744704.0,45836288.0,155858944.0,216514560.0,4280449024.0,17.0,106.0,479.0
480,122150912.0,4275329024.0,4105005056.0,260978688.0,319891456.0,204537856.0,218077184.0,174639104.0,369104896.0,14761984.0,92467200.0,74616832.0,195006464.0,108142592.0,155054080.0,37492736.0,37916672.0,173713408.0,204578816.0,4268900352.0,17.0,106.0,480.0
481,119597056.0,4269899776.0,4099829760.0,257880064.0,315873280.0,203446272.0,212471808.0,170207232.0,378978304.0,10670080.0,90775552.0,94453760.0,200689664.0,106446848.0,153044992.0,38565888.0,35706880.0,209059840.0,198696960.0,4264509440.0,17.0,106.0,481.0
482,129271808.0,4281978880.0,4110974976.0,264669184.0,324286464.0,211122176.0,224339968.0,180051968.0,382478336.0,21055488.0,99414016.0,93261824.0,206340096.0,115005440.0,161052672.0,45742080.0,43571200.0,191234048.0,210589696.0,4276039680.0,17.0,106.0,482.0
483,131819520.0,4287401984.0,4116189184.0,267751424.0,328230912.0,212172800.0,229969920.0,184455168.0,372580352.0,25137152.0,101083136.0,73457664.0,200665088.0,116647936.0,163002368.0,44636160.0,45758464.0,155922432.0,216457216.0,4280428544.0,17.0,106.0,483.0
484,122138624.0,4275294208.0,4105015296.0,260970496.0,319817728.0,204453888.0,218130432.0,174565376.0,369074176.0,14712832.0,92420096.0,74682368.0,195004416.0,108046336.0,154961920.0,37433344.0,37840896.0,173770752.0,204521472.0,4268847104.0,17.0,106.0,484.0
485,119615488.0,4269883392.0,4099852288.0,257861632.0,315838464.0,203399168.0,212539392.0,170137600.0,378963968.0,10612736.0,90755072.0,94498816.0,200683520.0,106373120.0,152981504.0,38524928.0,35604480.0,209053696.0,198635520.0,4264464384.0,17.0,106.0,485.0
486,129320960.0,4281999360.0,4111040512.0,264658944.0,324261888.0,211116032.0,224428032.0,180013056.0,382527488.0,21016576.0,99432448.0,93286400.0,206350336.0,114982912.0,161042432.0,45758464.0,43483136.0,191252480.0,210558976.0,4276019200.0,17.0,106.0,486.0
487,131913728.0,4287459328.0,4116271104.0,267784192.0,328259584.0,212221952.0,230113280.0,184465408.0,372664320.0,25155584.0,101148672.0,73486336.0,200710144.0,116697088.0,163074048.0,44711936.0,45717504.0,155959296.0,216467456.0,4280426496.0,17.0,106.0,487.0
488,122245120.0,4275365888.0,4105103360.0,260984832.0,319846400.0,204519424.0,218284032.0,174592000.0,369133568.0,14761984.0,92497920.0,74668032.0,195041280.0,108105728.0,155052032.0,37464064.0,37812224.0,173832192.0,204556288.0,4268883968.0,17.0,106.0,488.0
489,119709696.0,4269946880.0,4099885056.0,257878016.0,315850752.0,203442176.0,212688896.0,170186752.0,379013120.0,10698752.0,90808320.0,94478336.0,200724480.0,106432512.0,153092096.0,38549504.0,35614720.0,209152000.0,198690816.0,4264515584.0,17.0,106.0,489.0
490,129382400.0,4282032128.0,4111022080.0,264744960.0,324278272.0,211159040.0,224589824.0,180056064.0,382572544.0,21114880.0,99469312.0,93274112.0,206415872.0,115017728.0,161161216.0,45772800.0,43536384.0,191367168.0,210622464.0,4276060160.0,17.0,106.0,490.0
491,131903488.0,4287451136.0,4116207616.0,267892736.0,328232960.0,212209664.0,230221824.0,184453120.0,372682752.0,25186304.0,101136384.0,73472000.0,200732672.0,116658176.0,163119104.0,44673024.0,45729792.0,156110848.0,216502272.0,4280442880.0,17.0,106.0,491.0
492,122228736.0,4275380224.0,4105076736.0,261103616.0,319795200.0,204498944.0,218392576.0,174573568.0,369176576.0,14759936.0,92471296.0,74702848.0,195072000.0,108044288.0,155049984.0,37431296.0,37822464.0,173981696.0,204578816.0,4268908544.0,17.0,106.0,492.0
493,119685120.0,4269971456.0,4099907584.0,258000896.0,315783168.0,203431936.0,212809728.0,170141696.0,379029504.0,10653696.0,90771456.0,94519296.0,200749056.0,106346496.0,153059328.0,38524928.0,35598336.0,209223680.0,198699008.0,4264538112.0,17.0,106.0,493.0
494,129357824.0,4282054656.0,4111081472.0,264800256.0,324184064.0,211118080.0,224665600.0,179988480.0,382539776.0,21022720.0,99418112.0,93319168.0,206397440.0,114917376.0,161097728.0,45744128.0,43476992.0,191404032.0,210579456.0,4276047872.0,17.0,106.0,494.0
495,131909632.0,4287494144.0,4116297728.0,267927552.0,328169472.0,212209664.0,230313984.0,184414208.0,372664320.0,25116672.0,101107712.0,73529344.0,200716288.0,116600832.0,163084288.0,44666880.0,45678592.0,156139520.0,216455168.0,4280428544.0,17.0,106.0,495.0
496,122263552.0,4275458048.0,4105181184.0,261183488.0,319778816.0,204548096.0,218523648.0,174577664.0,369180672.0,14743552.0,92475392.0,74715136.0,195072000.0,108034048.0,155078656.0,37472256.0,37799936.0,173950976.0,204578816.0,4268920832.0,17.0,106.0,496.0
497,119730176.0,4270077952.0,4100003840.0,258095104.0,315795456.0,203483136.0,212961280.0,170172416.0,379072512.0,10663936.0,90798080.0,94457856.0,200755200.0,106358784.0,153098240.0,38561792.0,35600384.0,209182720.0,198717440.0,4264552448.0,17.0,106.0,497.0
498,129415168.0,4282202112.0,4111194112.0,264919040.0,324222976.0,211193856.0,224856064.0,180054016.0,382601216.0,21080064.0,99442688.0,93241344.0,206428160.0,114956288.0,161136640.0,45793280.0,43501568.0,191401984.0,210632704.0,4276090880.0,17.0,106.0,498.0
499,131981312.0,4287655936.0,4116447232.0,268081152.0,328210432.0,212297728.0,230543360.0,184512512.0,372727808.0,25196544.0,101152768.0,73472000.0,200763392.0,116656128.0,163129344.0,44713984.0,45711360.0,156149760.0,216553472.0,4280500224.0,17.0,106.0,499.0
500,122292224.0,4275578880.0,4105322496.0,261345280.0,319772672.0,204611584.0,218726400.0,174641152.0,369213440.0,14813184.0,92497920.0,74672128.0,195115008.0,108077056.0,155084800.0,37482496.0,37810176.0,173950976.0,204662784.0,4268969984.0,17.0,106.0,500.0
501,119769088.0,4270202880.0,4100157440.0,258277376.0,315783168.0,203554816.0,213153792.0,170223616.0,379084800.0,10737664.0,90828800.0,94492672.0,200812544.0,106412032.0,153090048.0,38576128.0,35624960.0,209190912.0,198813696.0,4264609792.0,17.0,106.0,501.0
502,129460224.0,4282292224.0,4111323136.0,265072640.0,324155392.0,211224576.0,225017856.0,180066304.0,382582784.0,21108736.0,99465216.0,93294592.0,206467072.0,114958336.0,161093632.0,45776896.0,43493376.0,191432704.0,210696192.0,4276127744.0,17.0,106.0,502.0
503,131989504.0,4287711232.0,4116568064.0,268177408.0,328101888.0,212273152.0,230639616.0,184446976.0,372695040.0,25182208.0,101136384.0,73533440.0,200802304.0,116596736.0,163078144.0,44697600.0,45676544.0,156188672.0,216547328.0,4280475648.0,17.0,106.0,503.0
504,122320896.0,4275646464.0,4105437184.0,261410816.0,319688704.0,204591104.0,218822656.0,174581760.0,369199104.0,14780416.0,92493824.0,74764288.0,195149824.0,108005376.0,155041792.0,37488640.0,37765120.0,174028800.0,204644352.0,4268926976.0,17.0,106.0,504.0
505,119793664.0,4270268416.0,4100247552.0,258340864.0,315711488.0,203532288.0,213258240.0,170164224.0,379060224.0,10694656.0,90800128.0,94509056.0,200820736.0,106315776.0,153059328.0,38555648.0,35551232.0,209266688.0,198780928.0,4264562688.0,17.0,106.0,505.0
506,129507328.0,4282415104.0,4111466496.0,265207808.0,324153344.0,211259392.0,225187840.0,180045824.0,382623744.0,21098496.0,99448832.0,93323264.0,206514176.0,114917376.0,161122304.0,45750272.0,43462656.0,191488000.0,210733056.0,4276129792.0,17.0,106.0,506.0
507,132069376.0,4287885312.0,4116785152.0,268359680.0,328142848.0,212373504.0,230868992.0,184483840.0,372746240.0,25210880.0,101126144.0,73537536.0,200871936.0,116602880.0,163123200.0,44650496.0,45674496.0,156289024.0,216645632.0,4280532992.0,17.0,106.0,507.0
508,122427392.0,4275865600.0,4105709568.0,261621760.0,319758336.0,204720128.0,219088896.0,174645248.0,369262592.0,14852096.0,92493824.0,74733568.0,195227648.0,108036096.0,155123712.0,37462016.0,37808128.0,174141440.0,204777472.0,4269041664.0,17.0,106.0,508.0
509,119910400.0,4270499840.0,4100571136.0,258580480.0,315785216.0,203669504.0,213532672.0,170235904.0,379138048.0,10795008.0,90826752.0,94480384.0,200898560.0,106364928.0,153141248.0,38543360.0,35639296.0,209373184.0,198934528.0,4264685568.0,17.0,106.0,509.0
510,129583104.0,4282603520.0,4111759360.0,265459712.0,324179968.0,211388416.0,225427456.0,180088832.0,382666752.0,21174272.0,99471360.0,93261824.0,206563328.0,114950144.0,161153024.0,45762560.0,43513856.0,191580160.0,210835456.0,4276189184.0,17.0,106.0,510.0
511,132124672.0,4288053248.0,4117010432.0,268578816.0,328136704.0,212473856.0,231084032.0,184514560.0,372795392.0,25262080.0,101160960.0,73506816.0,200902656.0,116619264.0,163131392.0,44693504.0,45690880.0,156346368.0,216711168.0,4280576000.0,17.0,106.0,511.0
512,122439680.0,4275976192.0,4105863168.0,261740544.0,319705088.0,204765184.0,219248640.0,174649344.0,369283072.0,14843904.0,92506112.0,74731520.0,195244032.0,108007424.0,155074560.0,37459968.0,37752832.0,174184448.0,204793856.0,4269025280.0,17.0,106.0,512.0
513,119906304.0,4270575616.0,4100698112.0,258592768.0,315717632.0,203687936.0,213657600.0,170246144.0,379166720.0,10762240.0,90843136.0,94529536.0,200921088.0,106315776.0,153102336.0,38537216.0,35536896.0,209432576.0,198920192.0,4264636416.0,17.0,106.0,513.0
514,129603584.0,4282667008.0,4111867904.0,265418752.0,324122624.0,211394560.0,225544192.0,180115456.0,382720000.0,21159936.0,99514368.0,93349888.0,206598144.0,114900992.0,161157120.0,45793280.0,43442176.0,191694848.0,210831360.0,4276172800.0,17.0,106.0,514.0
515,132132864.0,4288081920.0,4117067776.0,268544000.0,328062976.0,212449280.0,231172096.0,184504320.0,372824064.0,25237504.0,101171200.0,73598976.0,200912896.0,116561920.0,163092480.0,44697600.0,45604864.0,156485632.0,216686592.0,4280545280.0,17.0,106.0,515.0
516,122472448.0,4276021248.0,4105922560.0,261740544.0,319635456.0,204754944.0,219353088.0,174649344.0,369299456.0,14841856.0,92493824.0,74770432.0,195246080.0,107964416.0,155025408.0,37453824.0,37666816.0,174292992.0,204777472.0,4269010944.0,17.0,106.0,516.0
517,119943168.0,4270643200.0,4100759552.0,258658304.0,315676672.0,203706368.0,213796864.0,170246144.0,379189248.0,10792960.0,90828800.0,94494720.0,200945664.0,106297344.0,153069568.0,38522880.0,35491840.0,209500160.0,198950912.0,4264669184.0,17.0,106.0,517.0
518,129617920.0,4282738688.0,4111968256.0,265515008.0,324102144.0,211437568.0,225705984.0,180127744.0,382748672.0,21198848.0,99487744.0,93298688.0,206630912.0,114898944.0,161140736.0,45709312.0,43413504.0,191752192.0,210886656.0,4276226048.0,17.0,106.0,518.0
519,132141056.0,4288165888.0,4117221376.0,268646400.0,328060928.0,212523008.0,231358464.0,184569856.0,372865024.0,25303040.0,101179392.0,73545728.0,200962048.0,116576256.0,163139584.0,44623872.0,45649920.0,156581888.0,216766464.0,4280621056.0,17.0,106.0,519.0
520,122468352.0,4276103168.0,4106123264.0,261855232.0,319678464.0,204840960.0,219555840.0,174737408.0,369350656.0,14934016.0,92559360.0,74766336.0,195334144.0,108005376.0,155136000.0,37455872.0,37791744.0,174403584.0,204881920.0,4269115392.0,17.0,106.0,520.0
521,119957504.0,4270710784.0,4100929536.0,258723840.0,315697152.0,203771904.0,213975040.0,170328064.0,379232256.0,10842112.0,90890240.0,94523392.0,201017344.0,106330112.0,153180160.0,38563840.0,35573760.0,209584128.0,199022592.0,4264732672.0,17.0,106.0,521.0
522,129634304.0,4282777600.0,4112054272.0,265521152.0,324063232.0,211437568.0,225816576.0,180160512.0,382732288.0,21192704.0,99522560.0,93333504.0,206659584.0,114882560.0,161169408.0,45762560.0,43423744.0,191823872.0,210894848.0,4276226048.0,17.0,106.0,522.0
523,132151296.0,4288196608.0,4117260288.0,268636160.0,328028160.0,212494336.0,231442432.0,184539136.0,372860928.0,25255936.0,101185536.0,73617408.0,200992768.0,116533248.0,163115008.0,44666880.0,45600768.0,156676096.0,216760320.0,4280596480.0,17.0,106.0,523.0
524,122437632.0,4276082688.0,4106078208.0,261797888.0,319571968.0,204777472.0,219582464.0,174647296.0,369346560.0,14848000.0,92524544.0,74829824.0,195321856.0,107919360.0,155058176.0,37462016.0,37664768.0,174477312.0,204820480.0,4269033472.0,17.0,106.0,524.0
525,119898112.0,4270665728.0,4100868096.0,258680832.0,315582464.0,203704320.0,213989376.0,170237952.0,379219968.0,10756096.0,90822656.0,94560256.0,200972288.0,106252288.0,153075712.0,38500352.0,35438592.0,209608704.0,198952960.0,4264642560.0,17.0,106.0,525.0
526,129591296.0,4282775552.0,4112056320.0,265553920.0,324044800.0,211421184.0,225890304.0,180117504.0,382750720.0,21172224.0,99473408.0,93380608.0,206651392.0,114857984.0,161128448.0,45703168.0,43345920.0,191864832.0,210888704.0,4276205568.0,17.0,106.0,526.0
527,132145152.0,4288210944.0,4117291008.0,268709888.0,328046592.0,212520960.0,231571456.0,184576000.0,372914176.0,25325568.0,101210112.0,73687040.0,201019392.0,116574208.0,163155968.0,44691456.0,45608960.0,156778496.0,216817664.0,4280629248.0,17.0,106.0,527.0
528,122486784.0,4276152320.0,4106145792.0,261914624.0,319655936.0,204836864.0,219764736.0,174751744.0,369418240.0,14954496.0,92561408.0,74899456.0,195383296.0,108003328.0,155144192.0,37494784.0,37732352.0,174596096.0,204937216.0,4269111296.0,17.0,106.0,528.0
529,119975936.0,4270784512.0,4101001216.0,258820096.0,315697152.0,203796480.0,214214656.0,170350592.0,379279360.0,10893312.0,90888192.0,94607360.0,201076736.0,106352640.0,153192448.0,38576128.0,35538944.0,209711104.0,199100416.0,4264761344.0,17.0,106.0,529.0
530,129660928.0,4282882048.0,4112168960.0,265680896.0,324108288.0,211509248.0,226105344.0,180209664.0,382822400.0,21280768.0,99557376.0,93431808.0,206753792.0,114950144.0,161234944.0,45787136.0,43458560.0,191997952.0,211027968.0,4276289536.0,17.0,106.0,530.0
531,132200448.0,4288299008.0,4117366784.0,268791808.0,328058880.0,212561920.0,231741440.0,184623104.0,372930560.0,25344000.0,101218304.0,73717760.0,201080832.0,116606976.0,163186688.0,44666880.0,45649920.0,156864512.0,216881152.0,4280647680.0,17.0,106.0,531.0
532,122482688.0,4276172800.0,4106166272.0,261943296.0,319563776.0,204816384.0,219838464.0,174721024.0,369367040.0,14909440.0,92528640.0,74891264.0,195371008.0,107982848.0,155090944.0,37435392.0,37662720.0,174632960.0,204926976.0,4269088768.0,17.0,106.0,532.0
533,119910400.0,4270733312.0,4100962304.0,258834432.0,315525120.0,203718656.0,214216704.0,170272768.0,379215872.0,10819584.0,90843136.0,94611456.0,201021440.0,106283008.0,153083904.0,38514688.0,35438592.0,209776640.0,199059456.0,4264695808.0,17.0,106.0,533.0
534,129619968.0,4282847232.0,4112207872.0,265691136.0,323946496.0,211431424.0,226105344.0,180150272.0,382771200.0,21219328.0,99506176.0,93460480.0,206696448.0,114853888.0,161134592.0,45752320.0,43366400.0,192032768.0,210995200.0,4276240384.0,17.0,106.0,534.0
535,132173824.0,4288274432.0,4117432320.0,268818432.0,327936000.0,212498432.0,231749632.0,184567808.0,372891648.0,25300992.0,101177344.0,73762816.0,201009152.0,116514816.0,163110912.0,44660736.0,45543424.0,156907520.0,216856576.0,4280610816.0,17.0,106.0,535.0
536,122519552.0,4276203520.0,4106299392.0,262027264.0,319531008.0,204816384.0,219928576.0,174733312.0,369405952.0,14954496.0,92536832.0,74981376.0,195387392.0,107945984.0,155109376.0,37459968.0,37636096.0,174696448.0,204969984.0,4269096960.0,17.0,106.0,536.0
537,119982080.0,4270815232.0,4101130240.0,258983936.0,315549696.0,203759616.0,214376448.0,170346496.0,379277312.0,10899456.0,90861568.0,94666752.0,201068544.0,106285056.0,153161728.0,38541312.0,35450880.0,209827840.0,199137280.0,4264744960.0,17.0,106.0,537.0
538,129652736.0,4282916864.0,4112295936.0,265814016.0,323977216.0,211470336.0,226265088.0,180230144.0,382803968.0,21284864.0,99510272.0,93464576.0,206725120.0,114886656.0,161200128.0,45723648.0,43354112.0,192094208.0,211044352.0,4276283392.0,17.0,106.0,538.0
539,132227072.0,4288385024.0,4117555200.0,268957696.0,327981056.0,212586496.0,231948288.0,184688640.0,372944896.0,25403392.0,101226496.0,73775104.0,201089024.0,116582400.0,163194880.0,44656640.0,45611008.0,156989440.0,216952832.0,4280684544.0,17.0,106.0,539.0
540,122580992.0,4276318208.0,4106409984.0,262162432.0,319557632.0,204881920.0,220119040.0,174852096.0,369457152.0,15032320.0,92581888.0,74973184.0,195450880.0,108001280.0,155176960.0,37480448.0,37720064.0,174772224.0,205051904.0,4269162496.0,17.0,106.0,540.0
541,120014848.0,4270848000.0,4101158912.0,258983936.0,315510784.0,203743232.0,214480896.0,170405888.0,379271168.0,10889216.0,90859520.0,94636032.0,201084928.0,106289152.0,153178112.0,38539264.0,35424256.0,209817600.0,199129088.0,4264744960.0,17.0,106.0,541.0
542,129712128.0,4282929152.0,4112293888.0,265814016.0,323926016.0,211437568.0,226355200.0,180260864.0,382795776.0,21250048.0,99508224.0,93476864.0,206749696.0,114868224.0,161218560.0,45799424.0,43296768.0,192092160.0,211036160.0,4276279296.0,17.0,106.0,542.0
543,132280320.0,4288364544.0,4117495808.0,268955648.0,327878656.0,212518912.0,231983104.0,184670208.0,372926464.0,25337856.0,101212160.0,73824256.0,201091072.0,116545536.0,163178496.0,44765184.0,45488128.0,157007872.0,216899584.0,4280655872.0,17.0,106.0,543.0
544,122591232.0,4276248576.0,4106260480.0,262123520.0,319410176.0,204793856.0,220104704.0,174774272.0,369364992.0,14903296.0,92524544.0,74977280.0,195395584.0,107933696.0,155068416.0,37451776.0,37531648.0,174733312.0,204937216.0,4269072384.0,17.0,106.0,544.0
545,120025088.0,4270811136.0,4101038080.0,258998272.0,315373568.0,203679744.0,214489088.0,170309632.0,379168768.0,10778624.0,90798080.0,94607360.0,201015296.0,106235904.0,153028608.0,38356992.0,35305472.0,209745920.0,199043072.0,4264683520.0,17.0,106.0,545.0
546,129716224.0,4282923008.0,4112252928.0,265889792.0,323807232.0,211415040.0,226398208.0,180203520.0,382742528.0,21190656.0,99461120.0,93485056.0,206718976.0,114847744.0,161107968.0,45611008.0,43268096.0,192100352.0,211001344.0,4276246528.0,17.0,106.0,546.0
547,132276224.0,4288380928.0,4117522432.0,269060096.0,327821312.0,212525056.0,232089600.0,184682496.0,372928512.0,25337856.0,101183488.0,73850880.0,201099264.0,116557824.0,163129344.0,44627968.0,45522944.0,157067264.0,216922112.0,4280680448.0,17.0,106.0,547.0
548,122617856.0,4276318208.0,4106399744.0,262270976.0,319418368.0,204836864.0,220280832.0,174864384.0,369426432.0,14991360.0,92573696.0,75032576.0,195454976.0,107999232.0,155115520.0,37478400.0,37629952.0,174825472.0,205033472.0,4269170688.0,17.0,106.0,548.0
549,120061952.0,4270891008.0,4101181440.0,259115008.0,315402240.0,203728896.0,214677504.0,170432512.0,379256832.0,10903552.0,90861568.0,94674944.0,201099264.0,106297344.0,153092096.0,38520832.0,35377152.0,209842176.0,199153664.0,4264790016.0,17.0,106.0,549.0
550,129689600.0,4282892288.0,4112289792.0,265867264.0,323774464.0,211361792.0,226476032.0,180234240.0,382736384.0,21219328.0,99463168.0,93442048.0,206716928.0,114829312.0,161079296.0,45703168.0,43208704.0,192073728.0,210997248.0,4276236288.0,17.0,106.0,550.0
551,132278272.0,4288354304.0,4117540864.0,269049856.0,327780352.0,212471808.0,232134656.0,184698880.0,372918272.0,25344000.0,101199872.0,73846784.0,201107456.0,116553728.0,163110912.0,44720128.0,45463552.0,157091840.0,216897536.0,4280635392.0,17.0,106.0,551.0
552,122669056.0,4276312064.0,4106403840.0,262303744.0,319371264.0,204804096.0,220342272.0,174868480.0,369418240.0,14972928.0,92575744.0,75073536.0,195475456.0,107988992.0,155082752.0,37558272.0,37586944.0,174874624.0,205033472.0,4269137920.0,17.0,106.0,552.0
553,120074240.0,4270850048.0,4101148672.0,259155968.0,315312128.0,203663360.0,214697984.0,170399744.0,379201536.0,10833920.0,90859520.0,94730240.0,201103360.0,106250240.0,153036800.0,38617088.0,35317760.0,209850368.0,199116800.0,4264716288.0,17.0,106.0,553.0
554,129761280.0,4282927104.0,4112316416.0,265965568.0,323731456.0,211361792.0,226564096.0,180269056.0,382744576.0,21229568.0,99506176.0,93597696.0,206776320.0,114827264.0,161069056.0,45854720.0,43214848.0,192129024.0,211019776.0,4276238336.0,17.0,106.0,554.0
555,132327424.0,4288348160.0,4117571584.0,269047808.0,327712768.0,212443136.0,232210432.0,184700928.0,372930560.0,25309184.0,101193728.0,73953280.0,201127936.0,116529152.0,163047424.0,44771328.0,45416448.0,157116416.0,216889344.0,4280629248.0,17.0,106.0,555.0
556,122669056.0,4276279296.0,4106448896.0,262254592.0,319281152.0,204742656.0,220405760.0,174856192.0,369434624.0,14911488.0,92561408.0,75143168.0,195497984.0,107958272.0,155029504.0,37582848.0,37531648.0,174901248.0,204988416.0,4269105152.0,17.0,106.0,556.0
557,120125440.0,4270860288.0,4101271552.0,259117056.0,315267072.0,203659264.0,214816768.0,170420224.0,379252736.0,10829824.0,90845184.0,94771200.0,201148416.0,106262528.0,153016320.0,38586368.0,35336192.0,209911808.0,199124992.0,4264730624.0,17.0,106.0,557.0
558,129755136.0,4282900480.0,4112433152.0,265893888.0,323651584.0,211335168.0,226664448.0,180254720.0,382730240.0,21200896.0,99444736.0,93546496.0,206768128.0,114812928.0,161009664.0,45713408.0,43184128.0,192161792.0,211007488.0,4276240384.0,17.0,106.0,558.0
559,132329472.0,4288354304.0,4117641216.0,269049856.0,327653376.0,212451328.0,232335360.0,184713216.0,372901888.0,25335808.0,101165056.0,73897984.0,201152512.0,116553728.0,163045376.0,44666880.0,45410304.0,157136896.0,216913920.0,4280631296.0,17.0,106.0,559.0
560,122671104.0,4276275200.0,4106457088.0,262227968.0,319238144.0,204748800.0,220504064.0,174860288.0,369389568.0,14936064.0,92514304.0,75065344.0,195487744.0,107964416.0,155004928.0,37453824.0,37494784.0,174866432.0,204996608.0,4269051904.0,17.0,106.0,560.0
561,120133632.0,4270831616.0,4101259264.0,259080192.0,315209728.0,203655168.0,214884352.0,170420224.0,379211776.0,10817536.0,90834944.0,94728192.0,201111552.0,106266624.0,152991744.0,38578176.0,35217408.0,209903616.0,199112704.0,4264673280.0,17.0,106.0,561.0
562,129783808.0,4282873856.0,4112400384.0,265871360.0,323592192.0,211320832.0,226717696.0,180252672.0,382732288.0,21137408.0,99467264.0,93560832.0,206745600.0,114823168.0,161005568.0,45801472.0,43040768.0,192204800.0,210974720.0,4276174848.0,17.0,106.0,562.0
563,132298752.0,4288276480.0,4117571584.0,268961792.0,327548928.0,212371456.0,232331264.0,184657920.0,372875264.0,25214976.0,101132288.0,73930752.0,201084928.0,116480000.0,162975744.0,44752896.0,45252608.0,157153280.0,216815616.0,4280528896.0,17.0,106.0,563.0
564,122613760.0,4276185088.0,4106360832.0,262133760.0,319107072.0,204660736.0,220508160.0,174792704.0,369350656.0,14823424.0,92469248.0,75116544.0,195424256.0,107890688.0,154920960.0,37550080.0,37349376.0,174860288.0,204908544.0,4269008896.0,17.0,106.0,564.0
565,120068096.0,4270757888.0,4101136384.0,258983936.0,315095040.0,203571200.0,214904832.0,170346496.0,379185152.0,10727424.0,90775552.0,94760960.0,201062400.0,106190848.0,152909824.0,38574080.0,35115008.0,209860608.0,199038976.0,4264648704.0,17.0,106.0,565.0
